Date,Open,High,Low,Close,Adj Close,Volume
2022-05-13,173.000000,174.550003,171.000000,171.410004,171.410004,179043
2022-05-16,172.199997,173.500000,171.289993,172.110001,172.110001,715749
2022-05-17,173.449997,176.860001,172.500000,176.520004,176.520004,136990
2022-05-18,177.000000,177.539993,175.759995,176.050003,176.050003,560355
2022-05-19,174.000000,174.000000,171.509995,171.869995,171.869995,1117437
2022-05-20,172.639999,176.100006,172.639999,175.899994,175.899994,676731
2022-05-23,176.649994,177.490005,175.139999,175.589996,175.589996,141683
2022-05-24,176.080002,176.199997,174.399994,175.029999,175.029999,342620
2022-05-25,176.350006,176.350006,173.850006,174.119995,174.119995,91836
2022-05-26,174.130005,175.820007,173.000000,175.639999,175.639999,139979
2022-05-27,176.100006,177.229996,175.850006,177.070007,177.070007,588433
2022-05-30,178.710007,180.699997,178.710007,180.429993,180.429993,137440
2022-05-31,180.330002,180.949997,179.199997,179.800003,179.800003,538259
2022-06-01,179.800003,180.720001,178.619995,179.389999,179.389999,136036
2022-06-02,179.440002,180.910004,178.649994,180.720001,180.720001,77000
2022-06-03,182.000000,182.500000,179.949997,180.190002,180.190002,619291
2022-06-06,180.279999,180.500000,178.809998,180.149994,180.149994,90138
2022-06-07,179.679993,184.949997,178.020004,178.570007,178.570007,515724
2022-06-08,178.979996,179.809998,177.500000,178.089996,178.089996,397722
2022-06-09,177.699997,179.479996,176.899994,179.259995,179.259995,321973
2022-06-10,178.160004,178.160004,176.130005,176.460007,176.460007,150272
2022-06-13,175.000000,175.500000,171.000000,171.910004,171.910004,1858923
2022-06-14,171.500000,172.740005,170.610001,171.360001,171.360001,684522
2022-06-15,171.360001,172.000000,170.940002,171.080002,171.080002,402200
2022-06-16,171.809998,173.000000,167.399994,167.649994,167.649994,489950
2022-06-17,168.000000,168.000000,165.899994,166.850006,166.850006,1203622
2022-06-20,167.600006,167.639999,165.679993,167.440002,167.440002,119077
2022-06-21,167.899994,170.830002,167.820007,170.270004,170.270004,627288
2022-06-22,169.820007,169.839996,167.759995,168.059998,168.059998,460351
2022-06-23,168.289993,170.300003,167.649994,169.660004,169.660004,179223
2022-06-24,170.889999,171.500000,170.119995,171.199997,171.199997,79066
2022-06-27,172.059998,173.399994,171.899994,172.570007,172.570007,784214
2022-06-28,172.600006,172.850006,171.210007,172.619995,172.619995,76612
2022-06-29,171.839996,172.460007,170.970001,171.899994,171.899994,45054
2022-06-30,171.889999,172.600006,171.100006,171.589996,171.589996,284389
2022-07-01,170.520004,171.990005,169.100006,171.690002,171.690002,215167
2022-07-04,171.570007,172.750000,170.949997,172.589996,172.589996,119805
2022-07-05,172.960007,174.229996,171.899994,172.059998,172.059998,101604
2022-07-06,172.059998,174.350006,171.960007,173.990005,173.990005,68242
2022-07-07,175.000000,175.690002,174.619995,175.580002,175.580002,90627
2022-07-08,176.000000,176.899994,175.580002,176.270004,176.270004,54490
2022-07-11,176.000000,176.550003,175.199997,176.289993,176.289993,92280
2022-07-12,175.929993,175.979996,174.800003,175.110001,175.110001,95613
2022-07-13,175.389999,175.919998,174.000000,174.100006,174.100006,89077
2022-07-14,174.720001,175.000000,173.039993,173.860001,173.860001,95058
2022-07-15,174.300003,175.179993,173.800003,174.970001,174.970001,60330
2022-07-18,175.899994,178.039993,175.759995,177.380005,177.380005,72653
2022-07-19,176.990005,177.940002,176.550003,177.770004,177.770004,47039
2022-07-20,179.000000,180.259995,179.000000,179.610001,179.610001,485892
2022-07-21,180.169998,181.250000,179.089996,180.570007,180.570007,82353
2022-07-22,180.570007,182.179993,180.570007,181.929993,181.929993,128621
2022-07-25,181.889999,181.889999,180.410004,181.380005,181.380005,120909
2022-07-26,182.199997,182.199997,179.699997,179.949997,179.949997,166396
2022-07-27,179.610001,181.779999,179.350006,181.559998,181.559998,67488
2022-07-28,182.309998,184.399994,182.309998,184.289993,184.289993,127359
2022-07-29,185.009995,186.800003,184.860001,186.600006,186.600006,235003
2022-08-01,187.000000,188.869995,186.690002,188.669998,188.669998,197372
2022-08-02,188.529999,189.259995,187.300003,188.690002,188.690002,240291
2022-08-03,188.000000,189.380005,187.539993,189.149994,189.149994,229683
2022-08-04,190.000000,190.320007,187.100006,189.139999,189.139999,413267
2022-08-05,189.699997,190.279999,188.929993,189.330002,189.330002,61581
2022-08-08,189.440002,191.020004,188.929993,190.820007,190.820007,103901
2022-08-10,190.820007,195.500000,190.000000,191.059998,191.059998,79419
2022-08-11,192.000000,192.850006,192.000000,192.100006,192.100006,231656
2022-08-12,192.500000,193.190002,191.699997,192.940002,192.940002,74698
2022-08-16,193.990005,194.600006,193.259995,194.300003,194.300003,112733
2022-08-17,195.009995,195.759995,194.100006,195.600006,195.600006,69044
2022-08-18,195.619995,195.919998,194.699997,195.770004,195.770004,130621
2022-08-19,196.149994,196.149994,193.149994,193.720001,193.720001,240951
2022-08-22,193.000000,193.500000,190.750000,190.940002,190.940002,159580
2022-08-23,190.449997,192.740005,189.000000,192.350006,192.350006,70377
2022-08-24,192.000000,192.800003,191.169998,192.669998,192.669998,162793
2022-08-25,193.800003,193.800003,191.210007,191.669998,191.669998,167005
2022-08-26,192.080002,193.389999,191.419998,191.949997,191.949997,53495
2022-08-29,189.990005,190.000000,187.649994,189.389999,189.389999,344910
2022-08-30,190.800003,194.199997,190.080002,193.860001,193.860001,225541
2022-09-01,191.589996,193.399994,190.899994,191.820007,191.820007,384799
2022-09-02,192.699997,192.929993,191.000000,191.630005,191.630005,116484
2022-09-05,191.600006,193.139999,191.160004,193.029999,193.029999,91640
2022-09-06,193.470001,193.869995,191.940002,192.419998,192.419998,78388
2022-09-07,191.699997,192.660004,191.000000,192.380005,192.380005,71153
2022-09-08,193.000000,194.100006,192.919998,193.990005,193.990005,79723
2022-09-09,195.000000,195.460007,194.190002,194.490005,194.490005,250424
2022-09-12,195.000000,196.100006,194.960007,195.669998,195.669998,175620
2022-09-13,197.050003,197.240005,196.199997,196.990005,196.990005,120389
2022-09-14,195.000000,197.270004,193.500000,196.399994,196.399994,128378
2022-09-15,196.940002,197.250000,194.949997,195.589996,195.589996,513659
2022-09-16,195.199997,195.199997,191.500000,191.820007,191.820007,1093865
2022-09-19,192.000000,193.169998,190.789993,192.720001,192.720001,113951
2022-09-20,193.830002,195.509995,193.830002,194.509995,194.509995,68220
2022-09-21,194.009995,194.740005,192.789993,193.520004,193.520004,39964
2022-09-22,192.710007,193.830002,191.850006,192.869995,192.869995,233492
2022-09-23,192.750000,192.750000,189.449997,189.669998,189.669998,419516
2022-09-26,189.000000,189.479996,185.800003,186.240005,186.240005,227973
2022-09-27,187.750000,187.850006,185.250000,186.149994,186.149994,160054
2022-09-28,185.500000,186.250000,184.100006,184.389999,184.389999,334323
2022-09-29,185.250000,186.270004,183.699997,184.139999,184.139999,309860
2022-09-30,184.139999,187.699997,183.429993,186.970001,186.970001,212306
2022-10-03,186.970001,187.580002,183.929993,184.199997,184.199997,351271
2022-10-04,187.000000,188.490005,186.660004,188.300003,188.300003,136241
2022-10-06,189.000000,189.860001,188.789993,189.009995,189.009995,181340
2022-10-07,188.919998,189.300003,187.880005,189.179993,189.179993,138563
2022-10-10,189.179993,189.179993,185.000000,188.740005,188.740005,247372
2022-10-11,188.990005,188.990005,185.460007,185.809998,185.809998,540646
2022-10-12,186.110001,187.389999,185.570007,187.199997,187.199997,100493
2022-10-13,187.199997,187.199997,185.550003,186.210007,186.210007,233782
2022-10-14,188.309998,189.619995,187.699997,188.009995,188.009995,94367
2022-10-17,188.000000,188.960007,187.020004,188.720001,188.720001,70928
2022-10-18,189.300003,190.979996,189.300003,190.669998,190.669998,134505
2022-10-19,191.000000,191.899994,190.550003,190.839996,190.839996,133868
2022-10-20,190.300003,191.699997,188.000000,191.550003,191.550003,80133
2022-10-21,191.750000,192.550003,191.009995,191.589996,191.589996,72563
2022-10-24,192.000000,194.080002,192.000000,193.199997,193.199997,85098
2022-10-25,193.899994,193.899994,192.300003,192.610001,192.610001,65981
2022-10-27,193.679993,194.059998,192.649994,193.330002,193.330002,79777
2022-10-28,194.740005,194.740005,193.330002,193.919998,193.919998,111296
2022-10-31,194.990005,196.550003,194.520004,196.289993,196.289993,558389
2022-11-01,196.970001,198.259995,196.899994,197.990005,197.990005,330820
2022-11-02,197.910004,198.630005,197.039993,197.500000,197.500000,91686
2022-11-03,196.929993,197.800003,195.850006,197.330002,197.330002,118871
2022-11-04,197.529999,198.000000,196.750000,197.850006,197.850006,97567
2022-11-07,195.449997,199.059998,195.449997,198.570007,198.570007,136542
2022-11-09,199.009995,199.669998,198.100006,198.479996,198.479996,70878
2022-11-10,198.000000,198.339996,196.309998,196.850006,196.850006,60015
2022-11-11,199.149994,200.300003,198.600006,200.169998,200.169998,119180
2022-11-14,200.080002,200.880005,200.000000,200.199997,200.199997,70830
2022-11-15,200.240005,201.110001,199.759995,200.919998,200.919998,61125
2022-11-16,200.919998,201.339996,200.270004,200.940002,200.940002,59038
2022-11-17,200.759995,201.000000,199.949997,200.220001,200.220001,55884
2022-11-18,200.470001,200.779999,199.070007,199.929993,199.929993,262873
2022-11-21,199.570007,199.570007,198.410004,198.649994,198.649994,121892
2022-11-22,198.479996,199.440002,198.210007,199.259995,199.259995,30178
2022-11-23,199.589996,200.000000,199.449997,199.660004,199.660004,27562
2022-11-24,199.880005,202.240005,199.729996,201.669998,201.669998,114186
2022-11-25,201.669998,202.679993,201.500000,202.350006,202.350006,109094
2022-11-28,202.250000,203.500000,201.770004,203.009995,203.009995,81517
2022-11-29,203.009995,204.229996,202.979996,203.449997,203.449997,72095
2022-11-30,203.000000,205.210007,203.000000,204.770004,204.770004,50501
2022-12-01,205.899994,206.160004,205.110001,205.470001,205.470001,98628
2022-12-02,205.949997,205.949997,203.860001,204.830002,204.830002,146010
2022-12-05,205.899994,205.899994,203.679993,204.470001,204.470001,88849
2022-12-06,204.350006,204.380005,203.440002,204.119995,204.119995,47695
2022-12-07,204.070007,204.389999,202.520004,202.830002,202.830002,42272
2022-12-08,203.559998,203.779999,202.610001,203.639999,203.639999,38085
2022-12-09,204.000000,204.190002,201.580002,202.419998,202.419998,82611
2022-12-12,202.529999,202.839996,200.929993,202.380005,202.380005,51592
2022-12-13,202.970001,203.970001,202.360001,203.860001,203.860001,29306
2022-12-14,204.210007,204.759995,204.059998,204.289993,204.289993,34598
2022-12-15,203.720001,204.139999,200.050003,201.399994,201.399994,213003
2022-12-16,201.149994,201.660004,199.809998,200.119995,200.119995,104242
2022-12-19,200.500000,201.830002,199.860001,201.710007,201.710007,45167
2022-12-20,201.360001,201.500000,199.250000,201.210007,201.210007,100390
2022-12-21,202.410004,202.410004,199.000000,199.389999,199.389999,102886
2022-12-22,200.490005,200.550003,197.919998,198.539993,198.539993,126322
2022-12-23,197.660004,197.899994,194.899994,195.220001,195.220001,197678
2022-12-26,195.220001,197.800003,194.929993,197.270004,197.270004,137407
2022-12-27,198.160004,198.690002,196.699997,198.130005,198.130005,120231
2022-12-28,197.809998,198.490005,197.350006,198.039993,198.039993,58873
2022-12-29,197.399994,199.000000,196.660004,198.740005,198.740005,131656
2022-12-30,199.919998,200.160004,197.699997,197.990005,197.990005,84149
