Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,356.989990,367.500000,356.709991,366.820007,366.820007,504185
2022-01-04,368.450012,371.339996,366.329987,370.850006,370.850006,601885
2022-01-05,369.440002,380.690002,367.700012,379.089996,379.089996,976199
2022-01-06,378.700012,380.109985,371.000000,378.190002,378.190002,1151719
2022-01-07,377.309998,383.859985,377.309998,380.309998,380.309998,1003991
2022-01-10,429.799988,429.799988,380.549988,385.709991,385.709991,832719
2022-01-11,384.459991,387.440002,383.109985,386.429993,386.429993,523980
2022-01-12,388.000000,390.399994,387.799988,389.690002,389.690002,552550
2022-01-13,389.690002,390.010010,386.230011,387.290009,387.290009,735835
2022-01-14,387.290009,387.399994,382.959991,386.809998,386.809998,617743
2022-01-17,398.000000,398.000000,363.600006,385.299988,385.299988,263462
2022-01-18,388.489990,391.290009,383.510010,384.670013,384.670013,397609
2022-01-19,387.760010,387.760010,380.500000,383.179993,383.179993,433727
2022-01-20,389.399994,389.399994,379.000000,381.480011,381.480011,1063315
2022-01-21,381.000000,381.000000,375.000000,377.880005,377.880005,1067276
2022-01-24,379.980011,379.980011,366.100006,372.149994,372.149994,828346
2022-01-25,364.000000,381.149994,364.000000,380.399994,380.399994,1045352
2022-01-27,379.489990,384.500000,373.339996,381.769989,381.769989,1098066
2022-01-28,394.880005,394.880005,379.100006,379.850006,379.850006,618761
2022-01-31,381.309998,384.950012,379.480011,382.899994,382.899994,371886
2022-02-01,386.989990,390.440002,380.339996,387.410004,387.410004,2056125
2022-02-02,387.500000,396.149994,387.500000,395.920013,395.920013,1283509
2022-02-03,396.899994,398.920013,388.000000,393.660004,393.660004,1286553
2022-02-04,393.660004,395.399994,388.660004,390.839996,390.839996,733357
2022-02-07,394.750000,394.750000,381.200012,383.059998,383.059998,556462
2022-02-08,390.000000,390.000000,376.339996,383.299988,383.299988,587194
2022-02-09,385.000000,389.529999,380.000000,389.230011,389.230011,450132
2022-02-10,390.489990,395.000000,388.019989,393.320007,393.320007,1521851
2022-02-11,392.000000,392.700012,386.510010,388.000000,388.000000,771155
2022-02-14,382.000000,387.000000,371.239990,372.200012,372.200012,1808412
2022-02-15,375.489990,385.000000,369.769989,384.279999,384.279999,831057
2022-02-16,383.600006,386.700012,380.500000,381.549988,381.549988,621344
2022-02-17,385.000000,385.000000,377.010010,377.929993,377.929993,540092
2022-02-18,377.989990,380.720001,375.179993,378.880005,378.880005,324693
2022-02-21,378.489990,382.679993,374.640015,379.510010,379.510010,642733
2022-02-22,374.899994,379.119995,372.010010,377.010010,377.010010,1908183
2022-02-23,380.000000,380.339996,376.440002,377.260010,377.260010,454000
2022-02-24,374.000000,374.000000,356.399994,359.589996,359.589996,3317476
2022-02-25,364.700012,374.700012,362.000000,367.649994,367.649994,993838
2022-02-28,372.500000,373.839996,359.329987,364.890015,364.890015,1002089
2022-03-02,362.890015,362.989990,352.100006,356.380005,356.380005,2554091
2022-03-03,360.000000,362.989990,348.920013,350.750000,350.750000,2989112
2022-03-04,347.500000,353.089996,344.000000,346.739990,346.739990,1588441
2022-03-07,343.489990,343.489990,328.600006,332.420013,332.420013,3513604
2022-03-08,331.700012,335.000000,324.500000,334.160004,334.160004,2557685
2022-03-09,338.000000,342.000000,332.100006,341.059998,341.059998,1420942
2022-03-10,351.489990,357.489990,343.760010,347.089996,347.089996,2166227
2022-03-11,346.989990,350.940002,343.440002,347.750000,347.750000,1287429
2022-03-14,355.000000,355.920013,347.750000,354.839996,354.839996,1122188
2022-03-15,360.000000,360.000000,349.000000,351.859985,351.859985,1151116
2022-03-16,354.950012,359.950012,354.510010,359.489990,359.489990,963329
2022-03-17,368.000000,368.000000,362.899994,366.070007,366.070007,1743409
2022-03-21,368.100006,368.940002,361.500000,362.880005,362.880005,658463
2022-03-22,378.000000,378.000000,356.700012,365.950012,365.950012,1305369
2022-03-23,372.500000,372.500000,362.609985,363.380005,363.380005,888066
2022-03-24,360.000000,362.000000,357.239990,358.200012,358.200012,1070111
2022-03-25,365.000000,365.000000,354.670013,356.899994,356.899994,879962
2022-03-28,358.989990,360.250000,352.750000,359.750000,359.750000,983259
2022-03-29,365.000000,365.000000,357.480011,360.880005,360.880005,757772
2022-03-30,364.880005,365.500000,362.410004,364.989990,364.989990,837598
2022-03-31,366.750000,367.500000,364.320007,365.510010,365.510010,892376
2022-04-01,363.119995,373.470001,362.250000,372.850006,372.850006,1225284
2022-04-04,374.000000,388.440002,374.000000,387.790009,387.790009,2749580
2022-04-05,389.000000,389.000000,381.600006,383.119995,383.119995,1074527
2022-04-06,383.000000,383.250000,378.299988,379.130005,379.130005,811405
2022-04-07,380.000000,382.890015,376.649994,378.559998,378.559998,1006034
2022-04-08,379.000000,381.690002,377.100006,380.489990,380.489990,838622
2022-04-11,385.000000,385.000000,375.600006,378.529999,378.529999,507879
2022-04-12,376.000000,381.100006,375.000000,379.820007,379.820007,641270
2022-04-13,380.660004,382.000000,376.200012,376.959991,376.959991,523624
2022-04-18,376.959991,376.959991,367.250000,370.450012,370.450012,1171079
2022-04-19,378.880005,378.880005,362.029999,365.570007,365.570007,763979
2022-04-20,369.140015,369.140015,364.130005,365.829987,365.829987,1223101
2022-04-21,378.880005,378.880005,366.600006,370.640015,370.640015,420905
2022-04-22,369.489990,369.489990,363.000000,363.359985,363.359985,761405
2022-04-25,363.000000,364.959991,352.600006,363.410004,363.410004,554248
2022-04-26,366.500000,367.760010,364.799988,366.299988,366.299988,529646
2022-04-27,366.250000,366.250000,360.500000,363.109985,363.109985,852336
2022-04-28,365.399994,367.690002,362.130005,366.760010,366.760010,478794
2022-04-29,366.250000,369.500000,362.500000,363.820007,363.820007,621390
2022-05-02,363.100006,364.549988,358.100006,364.109985,364.109985,765126
2022-05-04,365.000000,365.679993,354.220001,355.559998,355.559998,960927
2022-05-05,357.500000,361.450012,353.350006,354.589996,354.589996,708431
2022-05-06,354.220001,354.220001,346.299988,348.579987,348.579987,1951542
2022-05-09,353.989990,353.989990,342.019989,345.470001,345.470001,785411
2022-05-10,345.489990,349.730011,345.049988,346.640015,346.640015,623289
2022-05-11,350.000000,350.000000,344.049988,348.500000,348.500000,792613
2022-05-12,346.489990,346.489990,337.049988,338.190002,338.190002,1811255
2022-05-13,340.000000,343.100006,334.000000,335.010010,335.010010,894298
2022-05-16,336.890015,342.489990,333.600006,338.799988,338.799988,535888
2022-05-17,341.750000,346.200012,339.450012,345.600006,345.600006,670609
2022-05-18,357.489990,357.489990,343.750000,345.109985,345.109985,955375
2022-05-19,354.880005,354.880005,335.600006,336.420013,336.420013,1160037
2022-05-20,337.100006,346.000000,337.100006,345.279999,345.279999,727852
2022-05-23,346.750000,351.079987,343.649994,345.000000,345.000000,903287
2022-05-24,346.989990,348.940002,343.600006,345.429993,345.429993,546345
2022-05-25,347.000000,349.950012,346.079987,346.600006,346.600006,596553
2022-05-26,349.000000,355.000000,347.309998,354.040009,354.040009,697486
2022-05-27,356.989990,359.760010,355.100006,359.079987,359.079987,853921
2022-05-30,360.000000,364.850006,360.000000,361.429993,361.429993,906051
2022-05-31,363.989990,363.989990,356.010010,357.619995,357.619995,465014
2022-06-01,363.339996,363.339996,356.000000,359.510010,359.510010,525744
2022-06-02,358.700012,360.049988,357.100006,359.489990,359.489990,449810
2022-06-03,361.899994,363.339996,355.049988,356.010010,356.010010,571854
2022-06-06,356.000000,357.399994,354.000000,356.470001,356.470001,387862
2022-06-07,354.899994,354.899994,351.899994,353.390015,353.390015,429433
2022-06-08,355.940002,357.799988,351.549988,352.609985,352.609985,406632
2022-06-09,351.700012,354.450012,350.250000,353.579987,353.579987,405764
2022-06-10,355.779999,355.779999,346.929993,348.609985,348.609985,686536
2022-06-13,347.989990,347.989990,336.500000,338.359985,338.359985,1686939
2022-06-14,336.899994,340.250000,335.540009,337.160004,337.160004,620757
2022-06-15,338.750000,340.250000,336.010010,336.549988,336.549988,1797141
2022-06-16,338.500000,340.399994,328.600006,329.410004,329.410004,1350985
2022-06-17,328.989990,332.000000,326.250000,330.739990,330.739990,1597824
2022-06-20,332.739990,332.899994,327.519989,329.989990,329.989990,627889
2022-06-21,334.980011,338.799988,331.049988,335.230011,335.230011,730973
2022-06-22,341.850006,341.850006,330.630005,331.640015,331.640015,500705
2022-06-23,332.500000,337.239990,329.809998,334.769989,334.769989,655616
2022-06-24,334.769989,340.500000,334.769989,339.690002,339.690002,587079
2022-06-27,342.679993,344.350006,340.760010,341.399994,341.399994,564464
2022-06-28,340.000000,340.619995,338.450012,339.890015,339.890015,422285
2022-06-29,337.799988,337.799988,335.329987,336.089996,336.089996,326356
2022-06-30,339.440002,339.600006,335.369995,337.339996,337.339996,328948
2022-07-01,336.799988,340.179993,334.010010,339.309998,339.309998,439990
2022-07-04,336.299988,343.339996,336.299988,342.739990,342.739990,372116
2022-07-05,345.000000,346.700012,340.859985,341.429993,341.429993,862379
2022-07-06,342.299988,348.000000,342.000000,347.200012,347.200012,995857
2022-07-07,351.000000,354.750000,348.250000,352.959991,352.959991,922929
2022-07-08,364.880005,364.880005,353.250000,354.649994,354.649994,615899
2022-07-11,354.649994,359.399994,351.750000,358.739990,358.739990,915584
2022-07-12,357.399994,357.839996,354.399994,355.010010,355.010010,301594
2022-07-13,355.250000,357.989990,351.750000,352.329987,352.329987,285076
2022-07-14,353.989990,356.250000,350.100006,351.089996,351.089996,772420
2022-07-15,352.989990,352.989990,348.760010,351.059998,351.059998,267436
2022-07-18,351.989990,357.950012,351.500000,357.549988,357.549988,510412
2022-07-19,355.000000,361.500000,354.000000,360.839996,360.839996,842646
2022-07-20,362.000000,365.200012,361.750000,362.970001,362.970001,1228576
2022-07-21,367.000000,367.000000,362.000000,365.309998,365.309998,854175
2022-07-22,366.000000,371.760010,365.649994,370.899994,370.899994,1372644
2022-07-25,371.000000,373.500000,368.200012,370.299988,370.299988,1221953
2022-07-26,369.739990,371.299988,367.100006,367.779999,367.779999,839663
2022-07-27,367.100006,372.500000,366.480011,372.220001,372.220001,866520
2022-07-28,373.000000,377.799988,372.179993,377.000000,377.000000,2203182
2022-07-29,379.000000,380.899994,375.760010,378.040009,378.040009,1505350
