Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,436.989990,438.690002,435.140015,437.179993,437.179993,477841
2023-01-03,437.250000,439.750000,436.579987,439.230011,439.230011,402022
2023-01-04,439.940002,440.500000,434.000000,435.320007,435.320007,643875
2023-01-05,437.750000,437.989990,428.790009,431.630005,431.630005,2930741
2023-01-06,433.489990,433.489990,424.500000,427.410004,427.410004,1754863
2023-01-09,427.519989,431.739990,427.140015,430.820007,430.820007,1640448
2023-01-10,430.829987,431.489990,424.260010,426.089996,426.089996,980108
2023-01-11,427.980011,429.049988,423.339996,428.000000,428.000000,727957
2023-01-12,428.549988,429.519989,423.100006,426.299988,426.299988,515836
2023-01-13,426.420013,429.950012,424.279999,429.239990,429.239990,329874
2023-01-16,429.380005,432.000000,426.690002,427.670013,427.670013,669640
2023-01-17,429.190002,429.450012,424.700012,428.040009,428.040009,653481
2023-01-18,428.269989,430.690002,427.010010,430.010010,430.010010,245217
2023-01-19,430.010010,431.989990,428.000000,428.670013,428.670013,227779
2023-01-20,429.589996,431.739990,429.149994,430.589996,430.589996,297481
2023-01-23,430.619995,435.000000,430.619995,433.570007,433.570007,299221
2023-01-24,433.880005,435.989990,431.760010,432.660004,432.660004,258615
2023-01-25,434.890015,434.890015,421.000000,422.410004,422.410004,1953555
2023-01-27,424.750000,424.799988,407.410004,409.339996,409.339996,2286148
2023-01-30,411.529999,415.989990,400.019989,409.380005,409.380005,1828530
2023-01-31,410.980011,413.799988,407.399994,412.380005,412.380005,1178997
2023-02-01,415.000000,424.700012,400.420013,410.420013,410.420013,2045348
2023-02-02,417.880005,417.880005,403.250000,412.329987,412.329987,998248
2023-02-03,414.989990,419.500000,410.000000,419.140015,419.140015,921193
2023-02-06,419.149994,421.549988,417.390015,418.309998,418.309998,577216
2023-02-07,419.989990,420.399994,415.799988,419.369995,419.369995,553457
2023-02-08,422.989990,422.989990,418.600006,419.760010,419.760010,520379
2023-02-09,421.890015,421.890015,417.109985,420.230011,420.230011,491242
2023-02-10,421.010010,421.010010,418.619995,420.059998,420.059998,366925
2023-02-13,424.390015,424.390015,416.359985,417.339996,417.339996,376704
2023-02-14,417.510010,421.390015,416.489990,420.600006,420.600006,372657
